id,topic_id,text,type,effectiveness
6a302d2c3cb3,7699AA6DF309,I think that the auther is right about studying venus is worth pursuit despite the dangers it presents ,Position,Adequate
4251e2d8199d,76CDE9069DBE,It is a valid opinion to believe that the projects should be teacher-designed. There are many reasons for the projects to be designed by teachers ,Position,Adequate
63c4501c72bc,77013FCECE6F,Being a part of the Seagoing Cowboys was a great experience. I had no idea that it would be as much fun as it turned out to be. ,Position,Adequate
940145657e2d,7742D58270C9,"Although some people support using cell phones while driving, there are evidences that they are dangerous and people should avoid talking while driving. ",Position,Effective
9f3747b1b935,7794085FE26D,Therefore when summer comes around summer projects should be student-designed ,Position,Adequate
5b40be3249b9,779F2D5A9B6D,what we could do is replace gas cars with water or oil solarpowered cars. what we can do is replace the road with heat sensor pannels and replace the cars fuel line with eigther a solar based power syatem or used water for the fuel supply. ,Position,Ineffective
6fdebc8b5727,77C40DA262AC,If we limit the use of cars ,Position,Ineffective
93c8714851fa,77CF3644F240,The new software could help others become more energectic and happier on most days other than frowning and having an awful day. ,Position,Adequate
14251715bdef,77E7C5CFF241,the new technolgy would be very valuable for school class rooms in this day and age. ,Position,Adequate
98a0e36094d2,77F943B02A60,This is my deatlis to back the witer on his claim how how studying venus is both worthy and dangerousand to explain how the author backs himself up on his claim. He gives alot of good points ,Position,Adequate
0ea95e248619,780F45FB6F2D,Should you be using your cellular device while driving a vehicle? In my opinion you shouldn't use your phone while driving. ,Position,Adequate
bf6479c7f9e9,7811131302BA,"The aouthor idea might sound or be a little bit carzy. The author however is not wrong, ",Position,Ineffective
c8cb4e79031a,78B951722074,Student-designed projects where kids can do a project that pertains to their certain hobbies and summer adventures are better than teacher-designed projects  ,Position,Effective
665628151898,78F10D62A0DC,"In the story ""The Challenge of Exploring Venus"" the autheor suggest that studying Venus is a worthy pursuit despite the dangers it presents ",Position,Adequate
d10642e2fbd2,7915BE25917E,"If technology, that can read and tell your emotions is put into a classroom, then many students wouldnt be focused on schoolwork theyll be focused on a dumb app or piece of technology that can read your emotions. ",Position,Adequate
2a290252c379,794A0704B01C,"While some teacher-designed projects are good, summer projects should be designed by the student ",Position,Effective
6cf796eefae2,79887DA7C1B1,"Yet, if students still had to do a summer project in order to keep learning over the summer, it should be student-designed ",Position,Adequate
0f87fdf84cb6,79E32F48A399,The author suggests that studying Venus is a worthy pursuit despite the dnager ,Position,Adequate
3051af45107b,7A0C11980EB8,"The author gives great examples of ways too explore the planet safely and effectivly, also he gives reasons why it would be beneficial. 
",Position,Effective
eccc19d35401,7A0F4648B341,Mandatory participation in extracurricular activities is not good for students ,Position,Effective
f23f70f5b4f3,7A347C69D3D1,"Even though summer projects are designed to help students and can be done in a number of ways, it is beneficial to have it designed based on the teacher's curriculum and needs. ",Position,Effective
102e268a2bf2,7A3E4D5F7F6D,I for one would be in love with this idea. ,Position,Adequate
c3387fef7b98,7A86EA9E70AC,IN CONCLUTION PEOPLE DONT NEED CARS ,Position,Adequate
557c24b0a8d9,7AFEC882B9F5,In my opinion projects should be teacher designed ,Position,Adequate
17d4741f252e,7AFF516471C0,to my opinion i think that we should not be practiceing to find out a eay if we could use a computure to read our emotional expressions ,Position,Adequate
ef464ffce0bf,7B0D23FCA29B,"when you add at least one or more extracurricular activity to your schedule, it can help you ",Position,Adequate
a3af92020dd8,7B52C05A4BDB,I believe it should be student-based assignments ,Position,Adequate
7e942350a866,7BB7EF3AD4C6,Unmasking the Face on Mars is talking about how some people discused how it was created by aliens and other scientist just say it is a natural landform and i agree. ,Position,Adequate
7effde149f99,7BDF02EBF9F9,Studying Venus would be a worthy pursuit despite the dangers ,Position,Adequate
832050cf77cd,7BE3B580C5DB,"The author of ""The Challenge of Exploring Venus"" did a fair job at arguing their claim, that Venus is a worthy pursuit despite the dangers it presents. ",Position,Effective
2d8b62891e83,7C4E2E967B41,"People shouldn't be using cell phones while driving, because driving is really important and there are multiple things that can happen while driving that are bad. 
",Position,Adequate
1f2c57917375,7C8B867A0A1A,"Cars are a luxury, not a necessity, and now they might not even be as usefull. ",Position,Adequate
c9bfeed4aa50,7C9AA3346458,stop replacing humans with machines ,Position,Adequate
af7b5cec1eb2,7CE58A7E90FD,These photo's that were taken by NASA are rock formations. ,Position,Adequate
28aec7502447,7CF45AD6A333,"If there are no more of the planets then we could go to Venus, but we should explore others first to see if they are more suitable for people to live on. ",Position,Ineffective
b145f5ab500e,7CF49F831E85,So this computer can be also useful to see what people from the past felt during those time to see if they had any emotions or did they not. ,Position,Ineffective
1a3dd75e8a8e,7D08A1D7086A,"Although many people support using cell phones while driving, there are evidences and studies showing that the use of a cell phone while conducting a vehicle is dangerous and people should avoid using them while driving. ",Position,Effective
e38292d7332f,7D378AEFD0C3,You should become a Seagoing Cowboy ,Position,Adequate
9e36d9be4d7a,7D577B9D3888,I disagree with the principal's idea of making all students do one extracurricular activity. ,Position,Adequate
77013d9e8f6d,7D59699BB70F,people should stop relying on cars to get them where they need to and depend on themselves because eventually the end to cars will come. ,Position,Adequate
cb7bc8fc27af,7DA8E80C2FAF,"getting rid of cars for one day ""it's a good opportunity to take away stress and lower air pollution"" ",Position,Adequate
38743f2f76d8,7DF12B42AB72,I feel students should be favored in the designing of their summer projects ,Position,Adequate
c85c79e6dac7,7E2EF53A56BC,"Yet, the author sees that mankind cannot be afraid of the risks when the rewards are so great. In ""The Challenge of Exploring Venus,"" the idea that studying Venus is a worthy pursuit despite the dangers it presents ",Position,Effective
59308eee94ea,7E54AA9ADF2B,"Certainly, these projects should be left to the teacher. ",Position,Adequate
646034466f6a,7E6236F28B06,"Venus, as the author talks about, was a worthy pursuit becuase they had found very good and ineresting findings ",Position,Adequate
aeee8b065f4e,7E873F1E93C2,"If you were to compare the pros and cons, the answer is yes! ",Position,Adequate
3f2b65a57257,7E97F03304F1,The use of this technology to read the emotional expression of students in a classroom IS valuable. ,Position,Adequate
1891b819e9a1,7EAB25FDB984,The face on Mars is just a natural landform ,Position,Adequate
e8eee1856e70,7EC34F21069A,Limiting car usage will help individuals carry themselves in their environment ,Position,Ineffective
6d334c62d027,7EDFBE24CF70,"In "" The Challenge of Exploring Venus"", the author suggests that studying Venus is a worthy pursuit because Venus is interesting, helpful, and it is safe ",Position,Effective
8b4c319fcae3,7EECF753189D,But we found evindence that the first Viking was wrong and the it is just a moutain. ,Position,Adequate
6994d7503d44,7F220FD6CACF,The use of this technology to read the emotional expressions of students is a good idea. ,Position,Adequate
8be043837542,7F513E5DA945,The use of this technology in a classroom would be useful ,Position,Adequate
2ceb0e641a85,7FB02EF0CF58,I agree and disagree with the principals decision. ,Position,Adequate
649fd9c6766b,80031EC3D9B6,"The question remains, what are the advantages of limiting car usage? ",Position,Ineffective
3f65e3fd7ad5,8003F62C4A0C,Drivers should not be allowed to use cell phones in any capacity while operating a vehicle because the action is extremely dangerous for every person on the road. ,Position,Effective
66d592d582b5,802C65A883AC,So what the picture actully shwode was the martin equivalent of a butt or mesa land forms common around the american ,Position,Adequate
5d08802194bc,80373BDFB665,"As they say ""There is a time and place for everything"" (Gloria Tesch), and driving is not the time and place ",Position,Effective
